price_id,medicine_id,package_id,amount,currency,price_basis,price_original,source_record_id,price_source,price_status,price_basis_verified,price_current_verified,price_comparison_eligible,savings_calculation_eligible
PRICE-8e39e6bd3ade4ea5e2063fcf,MED-81e62971bc671628027cd6c8,PKG-d9266d20df05fe7fca0a3d4d,6.05,BDT,UNIT,"Unit Price: ৳ 6.05,(50's pack: ৳ 302.50),",SRCM-a8810092023fae439a4ff714,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e3cf0d4eff37aed92e42ccc,MED-e54ef5e5cfd11747414bc9ad,,150.00,BDT,UNKNOWN,150.00 Tk,SRCR-39c3a2258c0c86adfd84650b,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e3d98b769254b5f96b4d385,MED-c52c73f3e43d915a6e413379,,,,UNKNOWN,0,SRCR-6040a18b4a33d34c3c3f8bee,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e3e22411b5bfafb9391cdd7,MED-5026b85a3f02d58b03688185,,35000.00,BDT,UNKNOWN,35000.00 Tk,SRCR-6d68364cf0d563074c31df4b,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e3e89a6b5c659e58d833a55,MED-23e451af8d80a3c31f4bd9c4,,,,UNKNOWN,0,SRCR-130e1355bbd1291f98261664,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e400c1e532ef470c51ed5a8,MED-9bcd34233da4df5a517b71dc,,2.02,BDT,UNKNOWN,2.02 Tk,SRCR-d9518fc6adffdd05cd8a1849,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e4013e67f2c730cb67b1c9b,MED-624c59a93cb28c83bb0e71a1,PKG-8f4e378fffaa6ac5e8486ef9,12.00,BDT,UNIT,"Unit Price: ৳ 12.00,(14's pack: ৳ 168.00),,Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",SRCM-b9a6e66467f7b02a8d6c7030,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e404fe41f6ae2f71521b7b8,MED-1b0f82b034380e778a7cf814,PKG-c19ef5d4fef8ff304da7c55e,300.00,BDT,PACKAGE,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",SRCM-9b306f65f8b791c872442ee0,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e413470fb4f5eb00c82a7a2,MED-06ba31ab2ca8d53d1d6ec4e0,,300.90,BDT,UNKNOWN,300.90 Tk,SRCR-b8d8c259fed7ddf29c8b0647,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e4138cae993c5a0e6e3bd86,MED-8477ac903cb7472eb4b64956,PKG-8d6bcbb893ed1a85f62398fd,5.03,BDT,UNIT,"Unit Price: ৳ 5.03,(20's pack: ৳ 100.60),,Unit Price: ৳ 5.03,(30's pack: ৳ 150.90),",SRCM-a830f3fca137767f854d7e47,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e424a2c9d498cca0722b240,MED-3f3656e75c37598866db17a2,,185.00,BDT,UNKNOWN,185.00 Tk,SRCR-78d589a852b9176dcf12cc25,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e43e2117cd80c13a694a75e,MED-ba06eda719152ff4d43bae52,PKG-23aaff5e1844c5415b6a0a6f,375.00,BDT,PACKAGE,"Unit Price: ৳ 2.50,(150's pack: ৳ 375.00),",SRCM-ff66cfd76a186917dae19e5b,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e43e92af4c3b4e3f5f07ddb,MED-753d0affc94e409f53f726e7,,40.00,BDT,UNKNOWN,40.00 Tk,SRCR-99d5483cf66e427a90ea9d19,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e448ac0fcfb336c0e39e4c4,MED-e728eb3b4c3b8cd9b52cec0a,,,,UNKNOWN,0,SRCR-f2a976c2df77681e0a41d379,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e45db889774804dea1d39ce,MED-1cfa34d71b844f5c4f19d955,PKG-da8d639aabac540eba16c71b,90.27,BDT,PACKAGE,40 mg vial: ৳ 90.27,SRCM-beaa9ae66e214fdf0d8db646,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e464462abdf1d371ead8acf,MED-30b2510163391357f785bc98,PKG-831730a7225d6297f9c95f26,300.00,BDT,PACKAGE,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",SRCM-46ed2bd2dabb7b5a3ee3da09,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e469fed26ead4b9196ea234,MED-d0c346c0113699338f1a641e,,,,UNKNOWN,0,SRCR-bbc39c5804e6204b043d3868,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e46e83730070f2572a21140,MED-f8f988b74a4b899d043fd79c,,,,UNKNOWN,0,SRCR-8734a20ccb5055efb567a4b7,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e48bca8e640c272bbc2bbc1,MED-33d34b8808c47ed35a680a3a,PKG-f2899fd9a012a60b44d735ac,840.00,BDT,PACKAGE,"Unit Price: ৳ 15.00,(56's pack: ৳ 840.00),",SRCM-cf3ac0b93a1567b9d584e5f2,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e49f4041958fa029e36b2ac,MED-0ce231ee3c79b571a2199456,PKG-a2b2985e22e90bc62679a70b,3.02,BDT,UNIT,"Unit Price: ৳ 3.02,(50's pack: ৳ 151.00),",SRCM-e03857ed892561c5894fbd1e,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e4a2f505c176e2b8b6cedcc,MED-141db699154ad84ced8cbddd,PKG-cc86ec4b6f4232048398e659,200.00,BDT,PACKAGE,"50 ml bottle: ৳ 50.00,200 ml bottle: ৳ 200.00",SRCM-ae8d782c23495e5675b4aaa7,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e4b3bf4ffcd848ac2cafa79,MED-4d27375cd86d53f9f3e30160,,,,UNKNOWN,0,SRCR-eb4a1248068dfefaa6d62566,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e4be470547a08e8a99ea12a,MED-61619df8de4a0d8db38c21c6,,20.14,BDT,UNKNOWN,20.14 Tk,SRCR-e2e3dd8c07d5b7ac33a59cd5,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e4c6d04469dab1bf3691cc5,MED-7ee88f583a25ca773d773b37,PKG-1f82784a0e50e7dd3ba0b622,20.00,BDT,UNKNOWN,"3.5 gm sachet: ৳ 20.00,(20's pack: ৳ 400.00),",SRCM-e964dafb4b7dcfe8bece0e9e,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-8e4d03f1b0ea9d6543e3c9ad,MED-41202db161df12648cde7fad,,20.00,BDT,UNKNOWN,20.00 Tk,SRCR-50c03bcbfe312def89c5eb9c,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e4ecc52cd76d276ccb55efc,MED-c86a7b9a1dc545bd82743af7,,60.00,BDT,UNKNOWN,60.00 Tk,SRCR-a4a7488fd404d8dd142b1cdc,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e4fdcb7626be47b1d6de455,MED-719be8e26933773cb1569afa,PKG-bc3661bb547a27b0b6caf523,75.00,BDT,PACKAGE,"100 ml bottle: ৳ 75.00,200 ml bottle: ৳ 140.00",SRCM-1e815929bad5027ccec94333,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e501d15854e1f523ee2cb43,MED-a4aadcf3cc02805fe5ff2214,PKG-7d9f1bff40490e12085bba83,351.12,BDT,PACKAGE,"Unit Price: ৳ 25.08,(14's pack: ৳ 351.12),",SRCM-20f2875067179ed29c76de3e,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e5350c139dcf7973d1a25a5,MED-01dd716d09b954084f419ef0,,17.05,BDT,UNKNOWN,17.05 Tk,SRCR-6e47b53742102aac7dedd1a9,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e549a258b72c94b78353e3e,MED-bd0d7a4543d39a6df45e27b8,PKG-875b97c6cadb55f6c0f803c9,5.50,BDT,UNIT,"Unit Price: ৳ 5.50,(50's pack: ৳ 275.00),,Unit Price: ৳ 5.50,(100's pack: ৳ 550.00),",SRCM-ce0b677de796d0f312b7a482,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e56180cd6fe5a5ce0bda94f,MED-a7def926e4d7e4d0f2385ccb,,,,UNKNOWN,0,SRCR-f21020de36d4b9e5d24af688,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e570fc66c4dc01a9b2de72d,MED-b9250e7b1af9cb13d48417d0,,,,UNKNOWN,0,SRCR-461136442cc42db3c65ee7aa,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e57e49b5fcc5f487256d2fe,MED-22eaae221a331592449eaf7f,,250.00,BDT,UNKNOWN,250.00 Tk,SRCR-64c9676e253399ef52b6b60d,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e593f3b39e0495a9d2af730,MED-583c870a86bda89db5fec813,,,,UNKNOWN,0,SRCR-f33b9b239c5f674a54222668,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e59cc26923054a0a7d2a1a7,MED-60f20473a2922d5602a678e8,PKG-79346dbec14a1ef5e4b08178,45.00,BDT,PACKAGE,100 ml bottle: ৳ 45.00,SRCM-f15c142258d9fe5e0780611a,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e5a4736575ff075beea0150,MED-753b6ad86e8bfae59fbdeb63,PKG-690082dc055435596c79d849,80.24,BDT,PACKAGE,120 ml bottle: ৳ 80.24,SRCM-44251c6c0a774049d5802310,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e5beab825ffaf5f67e52342,MED-b157f96491084b98d056ae84,PKG-283405c57694a9527a5426e3,80.24,BDT,PACKAGE,"100 ml bottle: ৳ 80.24,200 ml bottle: ৳ 145.43",SRCM-844e8749ffbf38608a53a250,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e5c1b873b707e8425362dc2,MED-fee2d5fef288a09765d98100,PKG-6ac6e1f74fc0c15d2fc69018,45.00,BDT,UNKNOWN,30 gm tube: ৳ 45.00,SRCM-f5c100c67a8f06c5ef94755c,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-8e5cea97bdcc6b5c56d0e99f,MED-b4282f00c8e791e6bd36783c,,,,UNKNOWN,0,SRCR-da011d4718f7485769553b2a,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e5d5b3719b91287999d3001,MED-c9161b6dfc371a9565ad19e6,,30.29,BDT,UNKNOWN,30.29 Tk,SRCR-64ce735c4dc40777a96c44e8,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e5ea087bf4fcf41d9906488,MED-1c64f2085cdc6b613f1d7ba1,PKG-fbfd26f724231f2a32f500b7,2.92,BDT,UNIT,"Unit Price: ৳ 2.92,(30's pack: ৳ 87.60),",SRCM-3af9bf9a1e41ee9504b2f9ad,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e5f09d00eddc894dd918724,MED-2ab2513203c608c5e2b31797,,1200.00,BDT,UNKNOWN,1200.00 Tk,SRCR-93cbf677cc989f229e66116f,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e5ff63d10ff30eb2f8edc02,MED-8f8edcf6ede4720f240d7cec,,,,UNKNOWN,0,SRCR-24f071fcc51fc3028e1c5aed,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e62d16c131ffab0582b685c,MED-f9ac814850d5a82700072beb,,35.00,BDT,UNKNOWN,35.00 Tk,SRCR-66c66941ddb490f520034f5b,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e64de0aad7bd2e538fd0446,MED-b212d337b5a9c097ac367fa3,,1.48,BDT,UNKNOWN,1.48 Tk,SRCR-591e6f9493e442188e0a186a,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e652d9978c23af48ddec247,MED-15d89e5caba334c220792717,,,,UNKNOWN,0,SRCR-65066b45cf6c38c379348553,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e6594d313937761913e1f8b,MED-90ba101e71b86c9b3a62ade7,PKG-09ff5d81628c12c1253cc68d,200.00,BDT,PACKAGE,"Unit Price: ৳ 4.00,(50's pack: ৳ 200.00),",SRCM-5d9c40ce6e59e788735dc325,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e6617926e226d044b7cd439,MED-bd414af343b765b4d82de293,,,,UNKNOWN,0,SRCR-79f6e6ac18a09505cec6833e,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e66b8c986df701142a47459,MED-a9fd57174b214940e9c8249a,PKG-c21c2d03de286070a497dfff,30.00,BDT,PACKAGE,5 ml drop: ৳ 30.00,SRCM-dda0a192c40380483ba48428,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e68cc66d8416e3b9c4ca719,MED-050f62ce3d862e1c129e6cef,PKG-2d28280c99a532c7d54bf28f,15.05,BDT,UNIT,"Unit Price: ৳ 15.05,(24's pack: ৳ 361.20),",SRCM-0e50b5ce9bd1f88e5cceba50,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e6beebf24663c5cc853b2b2,MED-c512295e103a710cbb414664,,15.46,BDT,UNKNOWN,15.46 Tk,SRCR-4e5120ec5a3ffb964bdf1c0e,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e6ccd3c4a417e93a2266afa,MED-0db24fd2f418acd411e102a2,PKG-0daf0fdac87ee1784b4ef424,30.00,BDT,PACKAGE,"10 ml bottle: ৳ 30.00,(6's pack: ৳ 180.00),",SRCM-e757829afc52c908d12ff27a,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e6d431574e14d4e6fbf955b,MED-52e77d44a9164ea4d41e06a9,PKG-8e1d40293bdfd64af1435bdd,175.00,BDT,PACKAGE,"Unit Price: ৳ 3.50,(50's pack: ৳ 175.00),",SRCM-c75ca3f033ddfb5c13ca5c3d,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e6ddccbf6e1c605b7de398e,MED-2a5cf2d83f33681e386376bc,PKG-bb34f22a4c3a4aa0f6175784,7.00,BDT,UNIT,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",SRCM-0edade89c5d9bbcce18d192e,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e707cf642d5b9f4b4fe5e8a,MED-2057b43265f556e54c26d3d1,PKG-a9511782037ce04a6d9b3adf,420.00,BDT,PACKAGE,"Unit Price: ৳ 14.00,(30's pack: ৳ 420.00),",SRCM-62e5efdce5978c442cdd4fdb,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e70e9016476b20fdc985095,MED-0347e771673b6074226743f4,,15.00,BDT,UNKNOWN,15.00 Tk,SRCR-8a9d283d0e7004bdc9279f29,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e7458cf0957217422a2a16b,MED-3188dccc0162dea45fc73d49,PKG-084db5c51dd4bf04efde85a9,0.78,BDT,UNIT,"Unit Price: ৳ 0.78,(100's pack: ৳ 78.00),",SRCM-810f33fe278ad12c86f419aa,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e74e69ddb068cb805c3a1c0,MED-318f8b6063938e85166820b7,PKG-36f3903b01f7ff8adf58a0ce,10.00,BDT,UNIT,"Unit Price: ৳ 10.00,(12's pack: ৳ 120.00),",SRCM-811b59e6beb931b141ae7ada,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e75fa36a6db38f10841bbf3,MED-15fc26b7d8c77994c984cf0e,,144.00,BDT,UNKNOWN,144.00 Tk,SRCR-3f999a54e23944230992d494,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e7636318b09a570000eb683,MED-b0dab1784d5ae82aad88807f,PKG-758d11e1cbe480c6f638221c,70.00,BDT,PACKAGE,"Unit Price: ৳ 23.33,(3's pack: ৳ 70.00),",SRCM-67112ab8a1e5c6aef79196d3,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e7684c0aa9e15a14547170d,MED-4e8ddc87c5d6acf0b08e1e8a,PKG-f9b05bf1b9fbe20099dd0593,198.00,BDT,PACKAGE,70 ml bottle: ৳ 198.00,SRCM-4c2bd63a36820433e88eff2c,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e775002d4f97de41d6dba21,MED-be6eb8758ed4f0ea64a2f79e,,0.20,BDT,UNKNOWN,0.20 Tk,SRCR-04a120fcd62f4a674952bdee,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e77b9c350da556df74a6065,MED-eecb418dab0a63e2fbbf87fd,,,,UNKNOWN,Price List,SRCR-292645fabe5181df5758a070,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e78d99c1794ccaf314cc214,MED-62f0a0cc5ecaebde08c385b3,,35.00,BDT,UNKNOWN,35.00 Tk,SRCR-a4dc232f8bd7743d00355fcb,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e7adb478e80ec3aa9b8fe1f,MED-a2ff40d0a30f0ee014f7461e,PKG-181169d8ba2891b3ab90ec88,60.18,BDT,UNKNOWN,10 gm tube: ৳ 60.18,SRCM-516255bdc47f3217e89d6b3e,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-8e7b7770bc4b0cc77c8cc6b6,MED-bcc83be23961d5ce542c31fa,,,,UNKNOWN,0,SRCR-e48fe6ca615a3e577d6d0e93,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e7bd64a7b04fa13d03bdc02,MED-f4c5525553f3d4d3c7c7a616,PKG-0967ee487031ad3c79175db0,150.00,BDT,PACKAGE,5 ml drop: ৳ 150.00,SRCM-8a0a286fb0d268633c12f188,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e7cf9624129eb1205d4a043,MED-ff061d763cedf3228fb8c0bf,PKG-6aba8884e4f2ea634adc88bb,280.00,BDT,PACKAGE,"Unit Price: ৳ 14.00,(20's pack: ৳ 280.00),",SRCM-183fefec612d267c2329ec09,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e7d369631879b392877207d,MED-489c2324ab2a00b7edcabdb7,PKG-32e6aa81e380822311238e79,300.00,BDT,PACKAGE,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",SRCM-9cfb58fddb57dbad255e9251,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e7d3f9d02dbd918c942a2ed,MED-cfd83f0c428f4eec725d3e7f,,,,UNKNOWN,0,SRCR-025446287f62acf088765250,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e7f48826ee1c7ebd0850ea2,MED-beb490f3fbb74cad1f1904b6,PKG-7f50549d296c6aae382a9594,320.00,BDT,PACKAGE,"Unit Price: ৳ 32.00,(10's pack: ৳ 320.00),",SRCM-9c5166f20449ceec5e448b1d,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e7f67ab882b842fae49789d,MED-95158574f93d42631180b0a9,,6.05,BDT,UNKNOWN,6.05 Tk,SRCR-3477a2321888886f9be6a8f2,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e80d92c972ec02f68314511,MED-c9e6b5a30a5abcc01aafd686,PKG-a2c4efb71ee2a34fd6cd286d,392.00,BDT,PACKAGE,"Unit Price: ৳ 7.00,(56's pack: ৳ 392.00),",SRCM-ec0e11173c97f0f270d702a4,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e815facde8e23b53f157826,MED-8284257b63770f3eb020ea79,,,,UNKNOWN,0,SRCR-f83b459a3c02466a7dfed80a,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e8381b9f18d7435c5b4ea43,MED-f178cd86cbf2214cfcf1c001,,,,UNKNOWN,0,SRCR-f52e6ca23318103479ba71fb,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e83ac312b4fbbf1158db24a,MED-a6ed826b6d9e0d7ce4aeb135,PKG-f772c8d3ac4d5619175e2fd4,420.00,BDT,PACKAGE,"Unit Price: ৳ 14.00,(30's pack: ৳ 420.00),",SRCM-1e1587fed2e84138d66db194,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e84a4f61eccf8cc51b2209b,MED-88e1c1ec13455e4b7a5baced,PKG-6dd4b116aa687645c7f09beb,50.00,BDT,UNKNOWN,20 gm tube: ৳ 50.00,SRCM-aa408218d0038726d8025a44,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-8e85648b1455ba274ddbef27,MED-84d67ccfa13c3924f695f4f2,,,,UNKNOWN,0,SRCR-d5da720295b685c52a20b1f1,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e86e4fa6cd8422f85ab52f7,MED-18b4c346f7f6b1277ea119df,,15.00,BDT,UNKNOWN,15.00 Tk,SRCR-7be12a4317384810e53294f1,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e86ed0c7975961c0faa4021,MED-65c87d2b9fcd248b47e0ca4b,PKG-b29b3829328c734730d99390,600.00,BDT,PACKAGE,"Unit Price: ৳ 30.00,(20's pack: ৳ 600.00),",SRCM-19a0f90c4c09dac240ac55c5,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e87c896ff0c49409bb7e053,MED-5df3677782393ae895345182,PKG-21b414677e1d583812253e4a,150.00,BDT,PACKAGE,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",SRCM-706240e30a2c4e4723bebcc6,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e88fab8002d6d30f6cab780,MED-ce776ab275d0c87f01080e83,,,,UNKNOWN,0,SRCR-422a27d69e2e688505d50b83,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e8b9b85782a81d8d968c748,MED-04c2a28c2ed220a2433a3b49,PKG-14c235b69fd29c7f78b9b1e4,250.00,BDT,PACKAGE,10 ml drop: ৳ 250.00,SRCM-b11ca505b3674b4d3079ee92,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e8bfb5aae005f88ab1f302d,MED-fc59fa3966864dc61bc62221,PKG-f62c69f71a1af24d287978fc,7.02,BDT,UNIT,"Unit Price: ৳ 7.02,(30's pack: ৳ 210.60),",SRCM-ca5285317ee9e332975f7f3f,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e8c894d4f36da136e020c60,MED-e041f49644e68d273ec8e223,PKG-84b01a8dfc20cbdc6fca98f4,45.00,BDT,UNKNOWN,10 gm tube: ৳ 45.00,SRCM-a3511a838b17651a9b56f495,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-8e8ce9b29077b7a1e92c2b3b,MED-9c886a22334f4e244193ee19,,30.00,BDT,UNKNOWN,30.00 Tk,SRCR-33de375ef530f2d2f10cb1b4,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e8d96805e4dedaa564b7a9c,MED-1b443f972e173a116f569ee2,PKG-e08d485c2fd29127892df832,80.00,BDT,PACKAGE,100 ml bottle: ৳ 80.00,SRCM-aec33c0882694be577695478,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e8e04aa9263f1260cc70857,MED-a621b220b8d8a621f3243e0d,,5.00,BDT,UNKNOWN,5.00 Tk,SRCR-6178794a9701e77aded8ff2f,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e8e73ab1ab9dfdc1b223295,MED-e4731b4320e0ba5417efb377,,0.55,BDT,UNKNOWN,0.55 Tk,SRCR-8f29fa3c4bf6b22f0bca91c5,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e8e959dcc1e94082029e1e2,MED-e3c9a2864958b915d088db54,PKG-96a9fc65ba16ecc62b42fbad,48.00,BDT,UNIT,"Unit Price: ৳ 48.00,(10's pack: ৳ 480.00),",SRCM-8c24b4bb9c51fb67f37ab39f,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e8f1884e4a64d18c5083f05,MED-f4145dbab59f7fd3b332dcf7,,46.00,BDT,UNKNOWN,46.00 Tk,SRCR-e6032bada07417fb163edacb,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e8f65462b9498fb159d1390,MED-61cadceebda76416e953d911,PKG-1810bf4599e687d1a80e7581,125.00,BDT,PACKAGE,"Unit Price: ৳ 0.50,(250's pack: ৳ 125.00),",SRCM-abe2b9e731a6c2a91373a421,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e8f863c289f8af987714b4d,MED-e973c47884df19dc237e53fb,,,,UNKNOWN,0,SRCR-28245f6081f4f3937fb21939,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e8f8c8f7da887c6050c1973,MED-e0fd96d93cfabd4ef02d4633,PKG-e23f1f3308fc9c806f9b077a,85.57,BDT,PACKAGE,"20 ml bottle: ৳ 85.57,35 ml bottle: ৳ 130.88,50 ml bottle: ৳ 185.56",SRCM-192d8ddecc69d07d3be0ece8,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e901175782a1ba121127efc,MED-f2c42891420176bfef6c2d72,PKG-cec86ee37b68180d7398406c,80.00,BDT,PACKAGE,"Unit Price: ৳ 0.40,(200's pack: ৳ 80.00),",SRCM-03b88d7f9644116f74cdcaf3,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e905fc759cd8d20714a2b2c,MED-99e2e642ed5abd89a1101760,PKG-f238fa6dad5233a4369463f7,400.00,BDT,PACKAGE,"Unit Price: ৳ 50.00,(8's pack: ৳ 400.00),",SRCM-9bdc972678cd59c9f306d7ec,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e9268acfbd2feedb34d555b,MED-6a3bd17db4dffa239d8798ff,,5.00,BDT,UNKNOWN,5.00 Tk,SRCR-cd403642958f5529dc5a4781,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e94cbee408e5cba91363560,MED-25ac776515fbbc92e3c793cb,,3.00,BDT,UNKNOWN,3.00 Tk,SRCR-5d8fc29bc7f207e5ffc0f7db,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e959e23eba0d3eb97044df8,MED-680be72e5f6f9be9caaee8c9,,10.03,BDT,UNKNOWN,10.03 Tk,SRCR-ea2f050bd70413449b63aecf,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e9634e616752aa23eef96b4,MED-92195bf7dad20f56662a9e4a,,35.00,BDT,UNKNOWN,35.00 Tk,SRCR-022c556040156761a41f08e4,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
