source_record_id,source_name,source_row_number,generic_original,strength_original,parse_status,parse_reason
SRCM-82f4ab9d911a59809d31e1a0,MARKET,11737,Ibandronic Acid & Calcium Orotate,150 mg & 400 mg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-9bebb4f1fe6f3b2759393389,MARKET,11752,Calcium + Vitamin D3 + Vitamin C + Vitamin E + Multimineral,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-b28b011df626e2e4ae8403f9,MARKET,11789,Carbonyl Iron + Folic Acid + Zinc Sulfate + Vitamin B Complex + Vitamin C,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-d52e3d1abe577480c2273bf2,MARKET,11809,Multivitamin & Multimineral,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-9acd9395f3c3e5273b7c799e,MARKET,11820,Insulin Human [rDNA] + Isophane Insulin Human,50%+50% in 100 IU/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCM-879c11ff6651a5f358db6ebf,MARKET,11821,Insulin Human [rDNA] + Isophane Insulin Human,30%+70% in 100 IU/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCM-bbe86095ee343ffe381d09aa,MARKET,11822,Insulin Human [rDNA] + Isophane Insulin Human,50%+50% in 100 IU/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCM-13956e55005f429f953bd2c1,MARKET,11823,Insulin Human [rDNA] + Isophane Insulin Human,30%+70% in 100 IU/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCM-45c7c81be8509fa781da9029,MARKET,11824,Insulin Human [rDNA] + Isophane Insulin Human,30%+70% in 40 IU/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCM-07f639730b50a23e57ad2532,MARKET,11870,Multivitamin & Multimineral,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-ee86fda0161d356834b3c095,MARKET,11871,Vitamin B complex,,FAILED,MISSING_STRENGTH
SRCM-c5c3ee79cd8c6db1c9c8171b,MARKET,11889,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-b0473007ae39a2ac7785cedf,MARKET,11890,Multivitamin & Multimineral [A-Z syrup preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-0632c1e0049a45ca9b6da4bc,MARKET,11891,Multivitamin & Multimineral [A-Z gold preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-c1e03b053b317ff9e3f09985,MARKET,11892,Emollient [Cepalin+Allantoin],20 gm,AMBIGUOUS,INGREDIENT_STRENGTH_COUNT_MISMATCH
SRCM-4ef8ebeee9dec8b3fb955551,MARKET,12022,Iron Polymaltose Complex + Folic Acid + Zinc + Vitamin B-Complex,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-30b405daa6bb01993eda2de1,MARKET,12299,Multivitamin & Multimineral,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-96d4d859661eabc77c78f431,MARKET,12300,Vitamin B complex,,FAILED,MISSING_STRENGTH
SRCM-b3a91fcbdfd90c11f49df076,MARKET,12301,Vitamin B complex,,FAILED,MISSING_STRENGTH
SRCM-c287be84e763ab91c7d45169,MARKET,12352,Multivitamin & Cod Liver Oil,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-c6a08b05ff0fc1cf44e94a48,MARKET,12381,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-889d8ba113db65c5b8c09529,MARKET,12383,Vitamin B Complex + Zinc,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-03af86ecdb0184a973598ed5,MARKET,12397,Calcium Carbonate + Vitamin D3 + Multimineral,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-66d2a5dd05cc0f3040a0f8a0,MARKET,12444,Multivitamin & Cod Liver Oil,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-790459a6b25219eb46cc40e6,MARKET,12455,Insulin Human [rDNA] + Isophane Insulin Human,30%+70% in 40 IU/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCM-5ec7e6e7030ffaecf086fbce,MARKET,12495,Insulin Human [rDNA] + Isophane Insulin Human,50%+50% in 100 IU/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCM-19e0046a4dc68dcac88c4a65,MARKET,12496,Insulin Human [rDNA] + Isophane Insulin Human,30%+70% in 100 IU/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCM-14712987c2a2c6df8a8ae148,MARKET,12497,Insulin Human [rDNA] + Isophane Insulin Human,30%+70% in 100 IU/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCM-9c6dbede4259edd841163a89,MARKET,12498,Insulin Human [rDNA] + Isophane Insulin Human,30%+70% in 100 IU/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCM-5486de08e10438ac918f2a0b,MARKET,12500,Triamcinolone + Neomycin + Nystatin + Gramicidin,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-100b267827f965d6bc2d249c,MARKET,12507,Multivitamin & Multimineral [For nursing mother],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-c4badc1dc72d62cdaf951828,MARKET,12508,Multivitamin & Multimineral Essentials [For nursing mother],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-f443eb219c7deab3530a49e5,MARKET,12511,Carbonyl Iron + Folic Acid + Zinc Sulfate + Vitamin B Complex + Vitamin C,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-0189d7061ebca534d0c028bf,MARKET,12550,Iron + Folic Acid + Vitamin A + Vitamin C + Zinc,1 gm/sachet,AMBIGUOUS,INGREDIENT_STRENGTH_COUNT_MISMATCH
SRCM-8b06bb5f90092098e17d29b1,MARKET,12583,Vitamin B Complex + Zinc,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-f681fb299a5f471a75a4979e,MARKET,12588,Vitamin B complex,,FAILED,MISSING_STRENGTH
SRCM-374000560a37a0d0c7e03808,MARKET,12647,Iron + Folic acid + Vitamin B complex + Vitamin C,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-e9a8c474705d910aba628b54,MARKET,12664,Polyethylene Glycol 3350 + Electrolytes,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-f6758c1bf3591066b1c21f7b,MARKET,12673,Polyethylene Glycol 3350 + Electrolytes,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-f6d874e8a414750c00a59842,MARKET,12674,Macrogol [Polypropylene glycol] + Electrolytes,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-63910a53457f91a85898bef6,MARKET,12675,Macrogol [Polypropylene glycol] + Electrolytes,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-59e0d2a3026a893f8f0cb949,MARKET,12676,Macrogol [Polypropylene glycol] + Electrolytes,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-9bb65f145a39fc993224f864,MARKET,12677,Macrogol [Polypropylene glycol] + Electrolytes,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-b01fca224371b5e5be8843e7,MARKET,12739,Multivitamin [Pediatric preparation],,FAILED,MISSING_STRENGTH
SRCM-eab9a773a368bc7b58b8e9f5,MARKET,12755,Multivitamin & Multimineral [A-Z gold preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-dba03ba3f4dbbd321a320922,MARKET,12783,Multivitamin & Multimineral,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-01892228f483bc36cdea2e58,MARKET,12784,Multivitamin & Multimineral,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-e16246c862e25f7928db9330,MARKET,12786,Multivitamin & Multimineral [A-Z syrup preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-38bde00c9bd7ceb4bb96a361,MARKET,12787,Multivitamin [Pediatric preparation],,FAILED,MISSING_STRENGTH
SRCM-44da0a0cf76ca30b0b3a2cc7,MARKET,12788,Multivitamin & Cod Liver Oil,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-f43da19f0c95203f8d70f4a0,MARKET,12793,Calcium Carbonate + Vitamin D3 + Multimineral,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-097bab71a23148d312a9a5d0,MARKET,12794,Multivitamin & Multimineral [A-Z silver preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-d12fe6e3a3fcb6668ae19abb,MARKET,12795,Multivitamin & Cod Liver Oil,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-f9e3c5c16d7da080d42b3184,MARKET,12796,Cod Liver Oil,600 IU+85 IU+0.3 IU,AMBIGUOUS,INGREDIENT_STRENGTH_COUNT_MISMATCH
SRCM-33af489e0bde6562e23fd39d,MARKET,12797,Multivitamin & Multimineral,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-a351b7bc6b1cd6fae9994a9f,MARKET,12798,Multivitamin & Multimineral [A-Z juniors syrup preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-16d1a395a260874491c9755a,MARKET,12822,Multivitamin & Cod Liver Oil,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-fb67a5c31269f89bff2975fd,MARKET,12830,"Vitamin B1, B6 & B12",(100 mg+100 mg+1 mg)/3 ml,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-67dab06233fda7b591eb24cf,MARKET,12838,"Vitamin B1, B6 & B12",(100 mg+100 mg+1 mg)/3 ml,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-7a09bc4e6d7826fefc1b334b,MARKET,12839,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-4df8b106235878177be13b2e,MARKET,12845,Iron Polymaltose Complex + Folic Acid + Zinc + Vitamin B-Complex,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-0bd875816801acc225095c3c,MARKET,12886,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-82c116b6aa0b4cf0db5b72fb,MARKET,12889,"Vitamin B1, B6 & B12",(100 mg+100 mg+1 mg)/3 ml,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-7f347c5e044b401764d86d09,MARKET,12890,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-d1a8afcbe22adc822024110b,MARKET,12899,Multivitamin & Multimineral [A-Z gold preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-3e6115bde1d6fe2168a297d3,MARKET,12940,Vitamin B Complex + Zinc,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-edcf7ad62a8e65adb20483d7,MARKET,12941,Multivitamin & Multimineral [A-Z gold preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-88bb9565045abcf29d55dc56,MARKET,12946,Multivitamin & Cod Liver Oil,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-a7973c9cd49a0fd26eacce2a,MARKET,12947,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-f91c2c30c10897908d7d8084,MARKET,13073,Iron + Folic acid + Vitamin B complex + Vitamin C,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-b97367e0eab98e5802ff7eaa,MARKET,13075,Multivitamin & Multimineral [For nursing mother],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-8fbbf5046f6e0708f6391cf6,MARKET,13164,Vitamin B Complex + Zinc,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-3536d513e3fd46286be1a306,MARKET,13165,Vitamin B Complex + Zinc,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-3d8e0d79d81932ec4d12e799,MARKET,13168,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-6bc5b1833dccbf8157c4b3d6,MARKET,13178,"Vitamin B1, B6 & B12",(100 mg+100 mg+1 mg)/3 ml,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-a60d8174ee5ada587eef1b7b,MARKET,13179,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-f620cc74a3dc0d971d6dacfb,MARKET,13217,Calcium Carbonate + Vitamin D3 + Multimineral,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-c6603404c6962a5d86e49d96,MARKET,13260,Oral Rehydration Salt [Rice Based],,FAILED,MISSING_STRENGTH
SRCM-c51545313fd1b344701fde15,MARKET,13319,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-10f16200912b6543185931cb,MARKET,13320,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-2a8475ea962747ca948dcb7d,MARKET,13326,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-c86842daa25b2d5c2d1fe6a8,MARKET,13329,"Vitamin B1, B6 & B12",(100 mg+100 mg+1 mg)/3 ml,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-809be452de31ef918c0bfe4f,MARKET,13330,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-71935e8796a6f90586d4f153,MARKET,13331,"Vitamin B1, B2 & B6",(100 mg+50 mg+100 mg)/2 ml,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-b685c355605b4edfc19a3ce4,MARKET,13333,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-2054ac957112e28ddc81e657,MARKET,13350,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-67b07731bafd0a849a340e1b,MARKET,13351,"Vitamin B1, B6 & B12",(100 mg+100 mg+1 mg)/3 ml,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-f6cdd30d3eb500de7f10f9dc,MARKET,13352,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-3b988de51c85a24fdb875d27,MARKET,13353,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-7d26db806abcc913356e4fa2,MARKET,13375,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-bbddcb94c510802887b49eef,MARKET,13376,"Vitamin B1, B6 & B12",(100 mg+100 mg+1 mg)/3 ml,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-beacefcb815a17adf90305fb,MARKET,13377,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-84d432c784ec5bcccb28c9ad,MARKET,13378,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-c8e32ecd3dab3828d81059ed,MARKET,13379,"Vitamin B1, B6 & B12",(100 mg+100 mg+1 mg)/3 ml,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-2dc64b840d2280a58e7920da,MARKET,13380,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-8b1befb2f6f3908201604c64,MARKET,13381,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-eb2684d866e51f78be71f171,MARKET,13385,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-0c7da4291e76957dc369229a,MARKET,13386,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-0e5b112efa6ef3fe0ab857be,MARKET,13387,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-7d7634599bb566c246dde095,MARKET,13388,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-6b6943b2fddd6c626a03e8b3,MARKET,13389,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-3ef2498df52742e77edec98d,MARKET,13396,"Vitamin B1, B6 & B12",(100 mg+100 mg+1 mg)/3 ml,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-1320e2681f03f20368b46996,MARKET,13397,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-3381d4a63213a73b8d0d732a,MARKET,13399,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-c3aade2d8bab55af63d8e2e6,MARKET,13400,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-76105cc717eec9b97026407b,MARKET,13404,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-e42c0e36ec361a7024178fe1,MARKET,13411,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-094823047c7900f791b6fbc0,MARKET,13412,"Vitamin B1, B6 & B12",(100 mg+100 mg+1 mg)/3 ml,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-f03282635371c9d1d6010ad4,MARKET,13414,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-07058c4024d4308109d0afab,MARKET,13418,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-6f644b49b75454de4f1fc4ad,MARKET,13420,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-7ce5f27dfca4b335ae2557d5,MARKET,13427,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-886e3f574bae035b6c946225,MARKET,13451,Multivitamin & Cod Liver Oil,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-1e797b34ac60f70d524408a6,MARKET,13453,Multivitamins & Multiminerals [A-Z prenatal preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-66e59a2fef91f7d1615e3ef1,MARKET,13455,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-6b137baba614752e24c1b890,MARKET,13524,Multivitamin & Multimineral,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-0a6d5ce6e10c6ae3c12205a1,MARKET,13525,Vitamin B complex,,FAILED,MISSING_STRENGTH
SRCM-8475435fd6ee47b1bc4cf7af,MARKET,13530,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-853fe515a769e5f81a8c72b4,MARKET,13531,Multivitamin & Cod Liver Oil,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-981cb276d9d41503d4981f4e,MARKET,13541,Meningococcal Conjugate Vaccine,0.5 ml/prefilled syringe,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCM-bafb9cde44e5bc738e9dd599,MARKET,13577,Multivitamin & Cod Liver Oil,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-a2d9ba8efa364f4774de3646,MARKET,13578,Multivitamin & Multimineral [A-Z gold preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-abae5240ad0602bd6451256b,MARKET,13670,Super antioxidant [vitamins & minerals],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-3a39cd7f81f93787629e24a1,MARKET,13675,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-87706c93cc6172d532e2ae1d,MARKET,13761,Multivitamin & Multimineral [A-Z silver preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-b26399dd34e0bcdadef08bdb,MARKET,13762,Multivitamin & Multimineral [A-Z gold preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-1f19a84757c0542c03a6623b,MARKET,13796,Biphasic Insulin Aspart [rDNA],30%+70%,AMBIGUOUS,INGREDIENT_STRENGTH_COUNT_MISMATCH
SRCM-afb4a3481f51816333de9e33,MARKET,13797,Biphasic Insulin Aspart [rDNA],30%+70%,AMBIGUOUS,INGREDIENT_STRENGTH_COUNT_MISMATCH
SRCM-47c1337a6f7b82bc84a15d75,MARKET,13805,Enoxaparin Sodium,6000 Anti-Xa IU/0.6 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCM-deb0ac049d38719b89ebdd78,MARKET,13806,Enoxaparin Sodium,4000 Anti-Xa IU/0.4 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCM-48e4e6e9140bd26ddda82527,MARKET,13807,Enoxaparin Sodium,2000 Anti-Xa IU/0.2 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCM-92874644177669f3358570f7,MARKET,13821,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-b98fc8859b3345975649516e,MARKET,13837,Iron + Folic acid + Vitamin B complex + Vitamin C,,AMBIGUOUS,AMBIGUOUS_COMBINATION_STRENGTH
SRCM-3d91e0ebd3c78e36e5a6f538,MARKET,13848,Enoxaparin Sodium,8000 Anti-Xa IU/0.8 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCM-ce51fd171f6e48c70762c156,MARKET,13851,Vitamin B complex,,FAILED,MISSING_STRENGTH
SRCM-957562e57c7d6fe9a999cd73,MARKET,13852,Vitamin B complex,,FAILED,MISSING_STRENGTH
SRCM-e7a68e2d7e2c244ff4f8bbc2,MARKET,13853,Amino Acid + Glucose + Electrolytes,7%+10%,AMBIGUOUS,INGREDIENT_STRENGTH_COUNT_MISMATCH
SRCM-9e5471d9aad1f4c6e318a8ba,MARKET,13854,Amino Acid + D-Sorbitol + Electrolytes,5%,AMBIGUOUS,INGREDIENT_STRENGTH_COUNT_MISMATCH
SRCM-a0542af31ab552158cfff5dd,MARKET,13855,Amino Acid + D-Sorbitol + Electrolytes,5%,AMBIGUOUS,INGREDIENT_STRENGTH_COUNT_MISMATCH
SRCM-011b1ad347d348e9eaf6f56a,MARKET,13862,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-33833ae82bfb49050ec6e54f,MARKET,13863,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-39f87ab5a66a832ccd1ec3bf,MARKET,13864,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-4ade829b1d1a9f1997bc2fd2,MARKET,13865,Multivitamin & Multimineral [A-Z silver preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-ff9fe385340ec2e25811f637,MARKET,13866,Multivitamin & Multimineral [A-Z gold preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-4d6569ffdb1a8be7d399964e,MARKET,13867,Multivitamin [Pediatric preparation],,FAILED,MISSING_STRENGTH
SRCM-52430784f202561d9d40b4cd,MARKET,13869,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-2131ae0f5e83e42aad37b142,MARKET,13870,"Vitamin B1, B6 & B12",(100 mg+100 mg+1 mg)/3 ml,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-93772ce61b203c7b87009549,MARKET,13900,Super antioxidant [vitamins & minerals],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-0c02598462698b09b33b0519,MARKET,13901,Multivitamins & Multiminerals [A-Z prenatal preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-309a6278a2fb5adf6b27a33b,MARKET,13902,Multivitamin & Cod Liver Oil,,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-4e413ef6261e3f58e2b5f034,MARKET,13903,Multivitamin & Multimineral [A-Z juniors syrup preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
SRCM-18aa2672237b0bd090a75093,MARKET,13904,Multivitamin & Multimineral [A-Z gold preparation],,AMBIGUOUS,AMBIGUOUS_INGREDIENT_SEPARATOR
