medicine_id,market_source_records,registered_source_records,match_method,tier
MED-dfd334d4723d3a6f314715a9,SRCM-e37ddd4964d663c140657a86,SRCR-1ab288e060ffb66a1b5cc0b1,EXACT_STRUCTURED_IDENTITY,A
MED-dfe4fc8489c6714748d290ba,SRCM-6fb45caffb37ba77ae78548e,SRCR-059be8ec57089f328f5d8fe2,EXACT_STRUCTURED_IDENTITY,A
MED-dff25bd7df50ee1fd2558e37,SRCM-1e7dc34ea3ee88d11fc61cb6,SRCR-88aa2ac29c7df40209230aa7,EXACT_STRUCTURED_IDENTITY,A
MED-e00544a0581adc3edd0fd5bf,SRCM-0f7c1947536bbca5a47d436a,SRCR-eb3a6965c4eb1e40f33416bb,EXACT_STRUCTURED_IDENTITY,A
MED-e01c7cf1cc5979259cdbb84b,SRCM-8a5ade35d5aabcd8346d38d4,SRCR-39479b3508bcfdfe4da86ace,EXACT_STRUCTURED_IDENTITY,A
MED-e025fa522b7c7b86972fcd7b,SRCM-bfdc3afef3a02aa7b9d6e145,SRCR-d0008b8122c4351f90092648,EXACT_STRUCTURED_IDENTITY,A
MED-e028a8c69d6b89c78f425ae8,SRCM-105024652b364705c12951f2,SRCR-151e4eae1c4ba29c9c32be6a,EXACT_STRUCTURED_IDENTITY,A
MED-e03917511a973dd1445250d9,SRCM-39bc6960f54dfa0d8c3c7f66,SRCR-67af711318101454fc1812cc,EXACT_STRUCTURED_IDENTITY,A
MED-e03b9c1b6e7e7d814b5e5458,SRCM-4c1cd4f476b891ed20a03867,SRCR-6b5ca711d0a0f42320e77a52,EXACT_STRUCTURED_IDENTITY,A
MED-e05d2bc6569aec2d33f5a1c0,SRCM-cd029eca56dc2ec00ba2947c,SRCR-5f0dccd65cb620f806d69755,EXACT_STRUCTURED_IDENTITY,A
MED-e071df4c9e8ab99adaa476fd,SRCM-3fdb1f5ffa60e0ffecd6068b,SRCR-b6bab0ccc16bec9c8a85f0c8,EXACT_STRUCTURED_IDENTITY,A
MED-e09d2d0df1ae80d885f6a5b3,SRCM-203e200c48b6ce072f9810b9,SRCR-0c1950f52ed714245e4fd4c4,EXACT_STRUCTURED_IDENTITY,A
MED-e0b2c8653ab7191af381bd5d,SRCM-c78d51d97761100d4aab84b2,SRCR-9f045938730ad5f3e46cd296,EXACT_STRUCTURED_IDENTITY,A
MED-e0e661fb3cdc434201abad25,SRCM-e525e173b1a55c1f6fbb459a,SRCR-dd310ddfdd8846cb51caaf86,EXACT_STRUCTURED_IDENTITY,A
MED-e0fa232b81eb83687c15be4b,SRCM-600b474a6b3e3fd388d2d2e8,SRCR-881d88c18b3bb442d53b5c78,EXACT_STRUCTURED_IDENTITY,A
MED-e0fdbb80a60eb10f35b46d38,SRCM-48cd5e55f180ce74b44dcfd6,SRCR-ce6c5f84388b6f5ce9dd7275,EXACT_STRUCTURED_IDENTITY,A
MED-e13bec3a5c34e2b39a96ac33,SRCM-7a696691a21f9b896ea979ce,SRCR-7cca5ad369ed5916cde8add2,EXACT_STRUCTURED_IDENTITY,A
MED-e17cec1fdb128deac28210aa,SRCM-91a2975fa3b26c4400c0e6b2,SRCR-1f4dcf4b70b5212e51872a75,EXACT_STRUCTURED_IDENTITY,A
MED-e183683aaf234d3b04654c6d,SRCM-e164d6d3e348c593748d1d42,SRCR-1a414cc3ebb7b71d40abd21e,EXACT_STRUCTURED_IDENTITY,A
MED-e1895343cbe323015b6e279b,SRCM-aec7408b704c4a3dd9c1a3e9,SRCR-81acb192342431acc41b841d,EXACT_STRUCTURED_IDENTITY,A
MED-e19244669ef4931a5e339a86,SRCM-f1fee64ad5e0e34bb89ad230,SRCR-cdbd05658cbf272bec4996ce,EXACT_STRUCTURED_IDENTITY,A
MED-e19a131ef51435491e5209f0,SRCM-57ccb5b852643968bac87af7,SRCR-f9c27d1f33cf73740b9c1e61,EXACT_STRUCTURED_IDENTITY,A
MED-e1a59ba10581f07b3e825421,SRCM-68e8b054e5b7197638e84da1,SRCR-1198113658b43a0c7dc0c28a,EXACT_STRUCTURED_IDENTITY,A
MED-e1e3c31ad5aa62384f93b527,SRCM-237ff157ade72fefe7001935,SRCR-811133785b5ea8de168ff835,EXACT_STRUCTURED_IDENTITY,A
MED-e1e72630962753db0e20dbbd,SRCM-e686018e8db0052a6b598045,SRCR-5e97c37d9f270c5a6cc2ac8f,EXACT_STRUCTURED_IDENTITY,A
MED-e1ef9ead70e27f180bcf27f3,SRCM-da57a8c74aec91c92d6c13e6,SRCR-89b00b4948a38903b724ef62,EXACT_STRUCTURED_IDENTITY,A
MED-e1fd4446f8d8fb966e080906,SRCM-5ae9a12eebb7c1823988414e,SRCR-5781924c1c18eec5098ea6c6,EXACT_STRUCTURED_IDENTITY,A
MED-e206f1088fa47ff0044feabf,SRCM-a0fc7ce3b8b1024d8de1328e,SRCR-5c3dcba2cc7a643689006bef,EXACT_STRUCTURED_IDENTITY,A
MED-e248d11990e972f770f00163,SRCM-d2896ecd2f40cd522c3caed6,SRCR-84d1230b1f02dfad55d5c37a,EXACT_STRUCTURED_IDENTITY,A
MED-e2599d9b24ac15ed5a6d07d6,SRCM-b25f060e57d82e6ed09736a7,SRCR-894060d2ef7ee1b1b413bbe3,EXACT_STRUCTURED_IDENTITY,A
MED-e2717bffa1d55c463f6c564b,SRCM-1032ff1a8c0d9781da147fb1,SRCR-5bb4686726d5e76dd209a703,EXACT_STRUCTURED_IDENTITY,A
MED-e2a052cff30ce70726f3c63a,SRCM-ecb79df8670215e1cecca54c,SRCR-047bc501e558927683bd0a4f,EXACT_STRUCTURED_IDENTITY,A
MED-e2a874989beaf506d34f56ee,SRCM-84fa50a815d32e0328c8dd62,SRCR-310e6d4a719924ef43abd63b,EXACT_STRUCTURED_IDENTITY,A
MED-e2bcf9959d7ffc1a3a502986,SRCM-0f3c1ca49444598bb4a7149f,SRCR-a40c7d16e69b702003fbc6cd,EXACT_STRUCTURED_IDENTITY,A
MED-e2d3dce8d1c40472f2d27e51,SRCM-cb5e1397ebf8eea44676a331,SRCR-4415a2528b8c4a280702e8a2,EXACT_STRUCTURED_IDENTITY,A
MED-e2ec2e62a2372fc587454877,SRCM-28f325660cb128786171ae05,SRCR-ec06a67d38f72595dae66c2b,EXACT_STRUCTURED_IDENTITY,A
MED-e2f9771b52f85fb49ecb7072,SRCM-b65df4fc3b5fbcfb577f8e8b,SRCR-13dbd7a597abb08bd8b04cae,EXACT_STRUCTURED_IDENTITY,A
MED-e2fb3d61faef1f176fb8f8f7,SRCM-eb509e594017110ca41029b5,SRCR-ba28b95986f2a9ccfc1fdc33,EXACT_STRUCTURED_IDENTITY,A
MED-e3009dedd2a522e3582a39c6,SRCM-cd572ffd5bb85b34137d4843,SRCR-ceb1094cc3aff0d8b369641e,EXACT_STRUCTURED_IDENTITY,A
MED-e31070e09c76ce0cd37da11e,SRCM-285eb6508642b211b1a7644d,SRCR-9599078320abb0826c526602,EXACT_STRUCTURED_IDENTITY,A
MED-e31cf2f65a7863106305d64b,SRCM-a2d9968025ed2c732df43092,SRCR-84614588198ae66372b3d6da,EXACT_STRUCTURED_IDENTITY,A
MED-e3296119d3360653808a7d92,SRCM-4077806fc1b3efca5df552a3,SRCR-03480ab75588ce158bc3ffdd,EXACT_STRUCTURED_IDENTITY,A
MED-e358262f04ccc1841f4d728f,SRCM-3d7d285a944d1dc3ecf434af,SRCR-6a5d0db451b3c9a721c61d29,EXACT_STRUCTURED_IDENTITY,A
MED-e37431e817cda90b17a54c61,SRCM-7adc3c65ddeac3fa7147db29,SRCR-a33a24a563a4aeec027a9e78,EXACT_STRUCTURED_IDENTITY,A
MED-e37b15c856d6ec3f4aa9f0de,SRCM-b00df16e7675530698efed58,SRCR-7699cfa578d006f44862f673,EXACT_STRUCTURED_IDENTITY,A
MED-e38538e4cb1adb8cc3820a08,SRCM-b4c70f51311f925f9bb6373f,SRCR-dd2d0bd3153291f7a172ee38,EXACT_STRUCTURED_IDENTITY,A
MED-e3965f02658bbc7e7faa5a5a,SRCM-3e6a355a58a91479cc72cc5d,SRCR-092b8b1bd229f6e433877365,EXACT_STRUCTURED_IDENTITY,A
MED-e39e4b464a966c5e4548ee74,SRCM-3cd58e272f9faccf75eb50a3,SRCR-d3f7da767595f40a3f174c34,EXACT_STRUCTURED_IDENTITY,A
MED-e3a2050a07dbb9e3bd867351,SRCM-60fad2e13927f456405c9582,SRCR-2e77bbf0f2b50e8a8d5ce9c0,EXACT_STRUCTURED_IDENTITY,A
MED-e3a73aa71e177cc775b0309f,SRCM-265a201780d4d92445fbf58e,SRCR-e60f6e7dffbd1aa75aef2ff2,EXACT_STRUCTURED_IDENTITY,A
MED-e3c71caa2c68df063dc2b156,SRCM-02fa0cbef55a8991b66d728c,SRCR-e344c77a8d387268e393902b,EXACT_STRUCTURED_IDENTITY,A
MED-e3c9a2864958b915d088db54,SRCM-8c24b4bb9c51fb67f37ab39f,SRCR-fff087c5248f01d59d795138,EXACT_STRUCTURED_IDENTITY,A
MED-e3ca45e474c2e6ffaf9e318a,SRCM-a3c9491c9be2a27398afd2ed,SRCR-a1ba7c8d7a4c4b52001985f3,EXACT_STRUCTURED_IDENTITY,A
MED-e3cea70486630c327b9aeb43,SRCM-c90d8f1f2fa6388e09c7a6b7,SRCR-769bd36065d8d1e9f0b28920,EXACT_STRUCTURED_IDENTITY,A
MED-e3e4f6ef45e44b72c03d79a3,SRCM-fa94c051c32de292951b6381,SRCR-2354c1103e1affa6e6f77368,EXACT_STRUCTURED_IDENTITY,A
MED-e3f1e9ca8e6ed57f6b122f2d,SRCM-d865e12ea6d1455899af679a,SRCR-a645cecc2be790f7ee64110a,EXACT_STRUCTURED_IDENTITY,A
MED-e41d0d1ff12d623bc16ef4da,SRCM-912b9ed0337760313e87b7ac,SRCR-16fadd986364e46fc6952b98,EXACT_STRUCTURED_IDENTITY,A
MED-e44183554ecaf73367c739a4,SRCM-92c8714ed3b886cb2ddb1ff8,SRCR-fb8a773bd6152814a99cb929,EXACT_STRUCTURED_IDENTITY,A
MED-e443cd3f87481e0c9232fc0d,SRCM-18500d49b3ba8b6010c87dcc,SRCR-00904cfc69b69f456192f479,EXACT_STRUCTURED_IDENTITY,A
MED-e455925e3c11a887c0041ca3,SRCM-1bddacceef2453ff2adb3dba,SRCR-0e846d5bf65007b765e37df8,EXACT_STRUCTURED_IDENTITY,A
MED-e4566a853cc00bdab62e3bdc,SRCM-d1666d040cceebed342aa73e,SRCR-1dcfed449ebdaad68a260435,EXACT_STRUCTURED_IDENTITY,A
MED-e46154428bf8ad99d5194dff,SRCM-cc5f89028dc20a31695a9600,SRCR-951403c9fd9e72341efed4fe,EXACT_STRUCTURED_IDENTITY,A
MED-e463b9cc4c47923f42c6f1ce,SRCM-6dd92e7bdc468035d834e086,SRCR-b9a92c7515238d5c2bdf3a37,EXACT_STRUCTURED_IDENTITY,A
MED-e464cae9a731f82036fe631d,SRCM-cf0bf17245e7f373f6a88f08,SRCR-4d3c2fb4fef2903a84e62dea,EXACT_STRUCTURED_IDENTITY,A
MED-e478d6186711110140a454ff,SRCM-07cce4224c070903452307c8,SRCR-adb3fbf87c584f2857fa2bad,EXACT_STRUCTURED_IDENTITY,A
MED-e4854be6df18588c6972febe,SRCM-f2c7376a9688b8399d3ae12f,SRCR-5252bb1fbb565d4f6458e658,EXACT_STRUCTURED_IDENTITY,A
MED-e490c38f1a7a8eafc6598849,SRCM-2385d2bd752370ebc17f165f,SRCR-979887091975f0b118ce99dd,EXACT_STRUCTURED_IDENTITY,A
MED-e4a68f4212a70662734a4455,SRCM-96e62cdecbe490447f0c4856,SRCR-92f83925c5b9b8d9be61fed1,EXACT_STRUCTURED_IDENTITY,A
MED-e4c02ec3051b28866be8ee5b,SRCM-649983aea21b967607166ffe,SRCR-3fff69355624bd1f88c4cef4,EXACT_STRUCTURED_IDENTITY,A
MED-e4d09c31502a7c8b0e5c1492,SRCM-46a4dd13e36ed907913a40bc,SRCR-58c10597d0e6e4ed28993bc3,EXACT_STRUCTURED_IDENTITY,A
MED-e4d2be2b1c08862e3efefa71,SRCM-76a9fbf5c3fd1d02b9a6f670,SRCR-d0d40aa5428185887e69f35e,EXACT_STRUCTURED_IDENTITY,A
MED-e4d82ce496937c4360b2618a,SRCM-5b47e587ea6afc089103f7b6,SRCR-6f302dfd3c3b4707f381ff6e,EXACT_STRUCTURED_IDENTITY,A
MED-e50a60bc4b1e2fdb4c7ea17f,SRCM-6f289c2c8ce9cdb94eec3557,SRCR-0a4f33812718ff6e242ae7ea,EXACT_STRUCTURED_IDENTITY,A
MED-e50b7453bfaabf31de549ea4,SRCM-495ad7268898c70543cf5718,SRCR-555c980a0f46429cebaeb622,EXACT_STRUCTURED_IDENTITY,A
MED-e517d7ca7d4b6e0c651e260f,SRCM-618d9b0055b67372404f774b,SRCR-e8e5f5ae6ad55b8b13bdcf40,EXACT_STRUCTURED_IDENTITY,A
MED-e51fe209c700e62965276a5e,SRCM-e8a44e047434540c9a77a79d,SRCR-84579b494b9d8cfa07719f2d,EXACT_STRUCTURED_IDENTITY,A
MED-e52e0d87212c05531ac68fd4,SRCM-2a884b14a040dac7e27adf64,SRCR-080f3e3208653613c2df962e,EXACT_STRUCTURED_IDENTITY,A
MED-e5344215ae2e55c5b139ad04,SRCM-1d03531fffe6ac45eb6a5817,SRCR-e7fe71774c4ec03b1e7a5ee5,EXACT_STRUCTURED_IDENTITY,A
MED-e54a16e09d5c9643206487fb,SRCM-fed6426eb3536aea043e919e,SRCR-d28034b47983f1999925723a,EXACT_STRUCTURED_IDENTITY,A
MED-e55604e48820352f78859c2f,SRCM-3c3b269acbb830574941a431,SRCR-4e342554185fdfa320c5bee5,EXACT_STRUCTURED_IDENTITY,A
MED-e581c34973ab2ee2b6095410,SRCM-4aef9ce93bab4a30ab562a97,SRCR-33f1e6231447cfb969ab1d14,EXACT_STRUCTURED_IDENTITY,A
MED-e590d9ee07ec27869e3f59ca,SRCM-1f81ad9d5d92a7ecf32b0af5,SRCR-174ecaf3923cd7ce131a59a8,EXACT_STRUCTURED_IDENTITY,A
MED-e5ac757b13220f385e5fc8e9,SRCM-d57a87634f1251458712c8aa,SRCR-166e0a6a60618f5d55e237dd,EXACT_STRUCTURED_IDENTITY,A
MED-e5b7ea12c2cd9e6d787023ba,SRCM-c4dbfef0d309ce0a9ab8927b,SRCR-700615d1684e5cda2efa9c31,EXACT_STRUCTURED_IDENTITY,A
MED-e5d2792f46cc86888ba26108,SRCM-d6b669a1c2d97aa22d55bfea,SRCR-2ceb0578ebc078fcea136b84,EXACT_STRUCTURED_IDENTITY,A
MED-e5f79021216d98511060d206,SRCM-d038fd5c4ded00525ff20967,SRCR-3535d248f0ba2da4ff2cfaf0,EXACT_STRUCTURED_IDENTITY,A
MED-e5fafdb2ca5399af244ee0f6,SRCM-43868c7052e22c30d7af1af2,SRCR-56f6b994fb0b45426428e2d9,EXACT_STRUCTURED_IDENTITY,A
MED-e634950f2a102bd7247b41bc,SRCM-52d57ecbf6c3d78cdfb8814a,SRCR-899ad07f706c8ab8162cb61e,EXACT_STRUCTURED_IDENTITY,A
MED-e63495255cd67b04845539ff,SRCM-df5a34a7a9ef24483ef5aed9,SRCR-cb8e604d17d70ed93d6def4f,EXACT_STRUCTURED_IDENTITY,A
MED-e684f5f2a98c9d07119d7f14,SRCM-29981ec5f1fbb9271e9d761a,SRCR-04f517c07936f5ddb717e35e,EXACT_STRUCTURED_IDENTITY,A
MED-e6a60f3a1968153f3df9cea3,SRCM-146e2c191f48d3539e41d6df,SRCR-2437862f86663e4731d0a23e,EXACT_STRUCTURED_IDENTITY,A
MED-e6d18560b8033837a536ec81,SRCM-0ac91d8a113c42a0a1516f10,SRCR-9ba0426dc744bf9a96e1404c,EXACT_STRUCTURED_IDENTITY,A
MED-e6de3a47c15a19bb70e4bc74,SRCM-f20be00f28c07b7da0b7e135,SRCR-6263016b46b5890cbd7d8a98,EXACT_STRUCTURED_IDENTITY,A
MED-e6ee0e050b0f2992252ed808,SRCM-92a94db5aa81ae2858927e23,SRCR-345c109e89e5a19b83b703e1,EXACT_STRUCTURED_IDENTITY,A
MED-e6f2ce42d438c689f00f1988,SRCM-0dfe5ecd9753635e992aef43,SRCR-42b0b233654926d25df36dbc,EXACT_STRUCTURED_IDENTITY,A
MED-e708e4f85c1e17b983bf2cf3,SRCM-5db9fe960c09312bd5878bc3,SRCR-1b8eb7ef82f52418f7ac6bb8,EXACT_STRUCTURED_IDENTITY,A
MED-e71633a2e82e8b7ad604c014,SRCM-445e53c9a1db264dc06d6e20,SRCR-c3d86f0fe765fbae846d484a,EXACT_STRUCTURED_IDENTITY,A
MED-e734199c70c7eadc2852378b,SRCM-816fcc012961e89d12b22b99,SRCR-d1bee79fda18ad6a406183be,EXACT_STRUCTURED_IDENTITY,A
MED-e73dc69990330f4484aca9c9,SRCM-735f420b9c51d0a59410c759,SRCR-39dc7ad96b81e47355057205,EXACT_STRUCTURED_IDENTITY,A
MED-e7404db8f0effdf74820073b,SRCM-240252c95afba61016688491,SRCR-20f2e72bc50497615b3c490b,EXACT_STRUCTURED_IDENTITY,A
MED-e75222a2d5e518ec1a91f5ac,SRCM-3fe062b523894618e8b2735e,SRCR-ab1933be41bc2f96559870b6,EXACT_STRUCTURED_IDENTITY,A
MED-e757b16095e5ae1206f659b8,SRCM-45dedb319e4a8dffb28f10f5,SRCR-92e09c96360492b5abd54e8f,EXACT_STRUCTURED_IDENTITY,A
MED-e7ccdb91c118047852179028,SRCM-26d2a04bdbe5f073221255d7,SRCR-8e9d54a12f852b0d9842c529,EXACT_STRUCTURED_IDENTITY,A
MED-e7e534928e674b3c7e73e734,SRCM-ac048acbb331fcf9901f9ef8,SRCR-a7dedd9d069ae431f0007806,EXACT_STRUCTURED_IDENTITY,A
MED-e82109ab319c950a4050771d,SRCM-61069f74836434c571570452,SRCR-69ded4bda211470fad1ba362,EXACT_STRUCTURED_IDENTITY,A
MED-e8353ee93619ed2c6d053bdd,SRCM-05cdc699fd17ced06c9018fe,SRCR-78b48046f65583d3cd1b5451,EXACT_STRUCTURED_IDENTITY,A
MED-e83fef86ec80fb803193725e,SRCM-a648540853211c192cc4ea74,SRCR-15674914bf2ffe5ba7eadfc7,EXACT_STRUCTURED_IDENTITY,A
MED-e84a988f4845d48b0bd56be6,SRCM-5560ba32cf417ab5b328fa76,SRCR-db0be7528c30e87b2b11e3f2,EXACT_STRUCTURED_IDENTITY,A
MED-e85062c043e503936f89221b,SRCM-2940cf5668699f62a7ad84ed,SRCR-6381e170fa5f7037053bcb17,EXACT_STRUCTURED_IDENTITY,A
MED-e85bbc86f5bf407786394bdf,SRCM-467e10d1895e34513df2f42e,SRCR-9ebf3c1c79e234d2de0665ea,EXACT_STRUCTURED_IDENTITY,A
MED-e86060290e0aee329772491c,SRCM-df41a48e9579cd96ec809050,SRCR-6566e9aed55d24524d1e3d8e,EXACT_STRUCTURED_IDENTITY,A
MED-e8984a490f17a5c5f7e8900d,SRCM-d490d7b323afe38fc050c46d,SRCR-adbd5068cabe37b52fa5d11b,EXACT_STRUCTURED_IDENTITY,A
MED-e8bcf6cd00f1e00232883a67,SRCM-30baea220cacf4968031c0be,SRCR-3c437943a36dfd74c4285987,EXACT_STRUCTURED_IDENTITY,A
MED-e8be3e058820af9f857ebf12,SRCM-707b35eebb18dd70299e6367,SRCR-0c8523931089a74670a76283,EXACT_STRUCTURED_IDENTITY,A
MED-e8dc12793063734bdf53c1bb,SRCM-efcc756038b164ed9e729788,SRCR-19972f7402fd5873f93bc4c8,EXACT_STRUCTURED_IDENTITY,A
MED-e8e80a4078dc29a97cf046b2,SRCM-b4fa5a863cbb43406f1aa0de,SRCR-862493d487fb568e7b18f2d9,EXACT_STRUCTURED_IDENTITY,A
MED-e8ebe71dc341b6013433ed03,SRCM-497f1b939137aa8781ba4208,SRCR-44fd1c9197beb284ed04e3e5,EXACT_STRUCTURED_IDENTITY,A
MED-e8f25c8c2f6cd33104839d67,SRCM-95740e45f905af482e4c9390,SRCR-0325d5eaf731e511382891c2,EXACT_STRUCTURED_IDENTITY,A
MED-e9041e95da78612f3c47b22a,SRCM-b195ecf5c67af334a0f1ce69,SRCR-b9ca0fe588ec4f4246d3473e,EXACT_STRUCTURED_IDENTITY,A
MED-e91b338d884142f27ef0df29,SRCM-bb75f5f34871d97349ef2e27,SRCR-d882b638bb933395d8cbad03,EXACT_STRUCTURED_IDENTITY,A
MED-e91db55f13abe4e7674a1409,SRCM-8e6cacca84b5249ea1fa58a5,SRCR-1abe5b0baafe3898e1d68879,EXACT_STRUCTURED_IDENTITY,A
MED-e93e5ba7dd9fbce01a671727,SRCM-ff873477cf055e882dbc23ca,SRCR-dced029266e31594008891ce,EXACT_STRUCTURED_IDENTITY,A
MED-e995501504fe164cdc303b15,SRCM-91dadf138c11b1df202f31b4,SRCR-71e0210cc1f94f49ff14d7d0,EXACT_STRUCTURED_IDENTITY,A
MED-e9ab3a4ec937ffb19831be54,SRCM-1d5de453c0f46bd8689c1c9a,SRCR-e211eef75d262e536a6fe19c,EXACT_STRUCTURED_IDENTITY,A
MED-e9b66c8409aec03e8eb3ec7b,SRCM-2f453e2e4825196ef0c1a810,SRCR-336f5667d38f6d2f619b6140,EXACT_STRUCTURED_IDENTITY,A
MED-e9cce9a238398d3dd4d61ec4,SRCM-8766654a965ea93286eb1382,SRCR-ae2113e5b81bb0eecff1823b,EXACT_STRUCTURED_IDENTITY,A
MED-e9e2f02be224920be225d4d0,SRCM-63f0e7fb7448f8cf668265d2,SRCR-ebf733f21d1dd3377b0ffb6a,EXACT_STRUCTURED_IDENTITY,A
MED-e9e514e895dc689d678f746a,SRCM-0b36e95e642d6c88e8155019,SRCR-5479c95c7699756de58ac400,EXACT_STRUCTURED_IDENTITY,A
MED-e9f792967c7df4aacd5e7453,SRCM-9917b3c0d8e2cda02c7af109,SRCR-a141791678c65a48bb77b16e,EXACT_STRUCTURED_IDENTITY,A
MED-ea0f0353f4c15662977bd42b,SRCM-6475b3fecd089a83d96969f4,SRCR-456f44911e696c7ab9fbd9cb,EXACT_STRUCTURED_IDENTITY,A
MED-ea3e79e672e34d5d5d1d64db,SRCM-218b9c5a2d50d5acddfd4777,SRCR-6e1570d45ef3689effd3cb1f,EXACT_STRUCTURED_IDENTITY,A
MED-ea557a5128c8a6340e04a092,SRCM-1098f4cf86b8f4c676150ed6,SRCR-b4c84f8a0668847dfd461822,EXACT_STRUCTURED_IDENTITY,A
MED-ea60ab8ff643c0582b4074fa,SRCM-ae53b0731f0a0f9edb14aa39,SRCR-e65c62d5a4565c50911dd2b2,EXACT_STRUCTURED_IDENTITY,A
MED-ea65b5bcac12be33d5eafb5f,SRCM-46f58bd2ff155dd683f98fbb,SRCR-6aa7f73153660e5fe1785875,EXACT_STRUCTURED_IDENTITY,A
MED-ea6a8b87689abacddd1320ca,SRCM-733f3c38b5a5e33f7d6000cd,SRCR-561017baf4cd1091b4de9ecf,EXACT_STRUCTURED_IDENTITY,A
MED-ea6bdac0b98287e6ec8db9ef,SRCM-3f8a47e49f4f9e677572f43c,SRCR-7ccce95c6c0bfe63d30e5c5f,EXACT_STRUCTURED_IDENTITY,A
MED-ea6c1a36355a8695292b8cad,SRCM-3f62348098e5ad53141e7162,SRCR-d11b0838dab80d0e3ab06eaf,EXACT_STRUCTURED_IDENTITY,A
MED-ea8a05a49ad53822b6c22351,SRCM-84455f15ca7698e12b1c3b3e,SRCR-f77728ef53356cd454e41434,EXACT_STRUCTURED_IDENTITY,A
MED-ea8e1bb8edbdf1118c61f5e3,SRCM-7e2c86f239d040230bdd3d22,SRCR-a10efd4fa09c4f0006259b55,EXACT_STRUCTURED_IDENTITY,A
MED-ea99d20a501ab9ab09838b2e,SRCM-e44f190c81976e5bfe174ca0,SRCR-0ca51f0cf334d0879e1ffe5c,EXACT_STRUCTURED_IDENTITY,A
MED-ea9fa1ddacee299c16b84232,SRCM-b243642da33075578c164880,SRCR-5578ecc8d00242c79922b58e,EXACT_STRUCTURED_IDENTITY,A
MED-eaf16908bef27d9d6e8afb33,SRCM-6c7ce829136d21b010110c4e,SRCR-614e5c7cb5392932f10ad475,EXACT_STRUCTURED_IDENTITY,A
MED-eb0dc71b00cc211f9e759cb4,SRCM-c3a72a356d10782ae2cd62db,SRCR-4694d589e4377b08d97f8aa8,EXACT_STRUCTURED_IDENTITY,A
MED-eb149adbaa66eafb3d1b4429,SRCM-25f5969548a2bdef451e0ba5,SRCR-2a47f883c0d6684f39418292,EXACT_STRUCTURED_IDENTITY,A
MED-eb14eaa57f098d77ae448a3c,SRCM-3334952d6ef2326383a83ed0,SRCR-ec4fedc5c505218ad3886202,EXACT_STRUCTURED_IDENTITY,A
MED-eb185a3e852b6a119cca43d5,SRCM-f169de3b7471d2fb499f56b9,SRCR-876289406c9081afb80788e0,EXACT_STRUCTURED_IDENTITY,A
MED-eb2faf4459ce651f409e96c8,SRCM-3f685adfc470cb500af711d9,SRCR-ada32bfedf279c83ac357c2a,EXACT_STRUCTURED_IDENTITY,A
MED-eb6402adc34c616ca36697c8,SRCM-5615790dea414f5f63168f97,SRCR-0249324b0b057cf85cc4a42e,EXACT_STRUCTURED_IDENTITY,A
MED-eb8791c692e19ec51faa3d80,SRCM-4467e1f1def7bc0cae8b72e4,SRCR-73d5b7ac86e2002cf6c13ffd,EXACT_STRUCTURED_IDENTITY,A
MED-eb97bc12565c6e431236e063,SRCM-1cd6ccc4c6b1cff8e57c496f,SRCR-a4d61ef88cc93e030ae549b8,EXACT_STRUCTURED_IDENTITY,A
MED-eb9e49c3b79aafd799c8b0b9,SRCM-10e5cd23660465ac03dd6568,SRCR-9e7544ad4855d6572d502b20,EXACT_STRUCTURED_IDENTITY,A
MED-eba52856a05ab044158daf2b,SRCM-7a37d497fde0d5ead0e2b85d,SRCR-4051cf1807ca064005a14f1d,EXACT_STRUCTURED_IDENTITY,A
MED-ebac337f1addce98bcbd4935,SRCM-e53dcf078661d370113a3ba7,SRCR-5ce722eafc007465e37ef15e,EXACT_STRUCTURED_IDENTITY,A
MED-ebb67f83ce9e4bf281dd3559,SRCM-fd66c171214fb51d10881eb4,SRCR-c9391514d23ee439030221a0,EXACT_STRUCTURED_IDENTITY,A
MED-ebbabe8999957f1d7e87e8bb,SRCM-167c44daba70fb1c0cfa5811,SRCR-66d79b2903ca8ecb3342491d,EXACT_STRUCTURED_IDENTITY,A
MED-ebc4ce1be9a8037d09ce3769,SRCM-66e9c35686b99bbd54f1017b,SRCR-e90885ddaf5e36945abaee68,EXACT_STRUCTURED_IDENTITY,A
MED-ebc95ff3d7db5d6ee33a4030,SRCM-3aa5631a81a82673ba801677,SRCR-101018d0b018464b21101ed7,EXACT_STRUCTURED_IDENTITY,A
MED-ebd2f4174ffa597193a46d30,SRCM-f4faa45ceb1d000682b84e56,SRCR-54ebf1eab06ad112ba5f90ae,EXACT_STRUCTURED_IDENTITY,A
MED-ebec9c3545b97854cfe679a7,SRCM-4ab778d99461f73c01bf4be9,SRCR-1cd556de44ce2213fc8f6e7b,EXACT_STRUCTURED_IDENTITY,A
MED-ec055817f730bd8e81803a70,SRCM-bfb76a46044f05ea5f1d40a1,SRCR-e023303ede61936e46116214,EXACT_STRUCTURED_IDENTITY,A
MED-ec2e4d808c77ae8cfdc733f9,SRCM-72c3b4432cd1c5e5cdf1fe1b,SRCR-b116d5d566f720b38fb29250,EXACT_STRUCTURED_IDENTITY,A
MED-ec39c71b9d172af1e01ab5ee,SRCM-0c7d9b8034eaecad3e12f612,SRCR-78694c1b4390f592e21c9ef6,EXACT_STRUCTURED_IDENTITY,A
